Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_x,Blocks,OwnG,KeyP,Drb_y,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,Value
https://www.whoscored.com/Players/289252/Show/Albert-Gudmundsson,Albert Gudmundsson,https://www.whoscored.com/Teams/278/Show/Italy-Genoa,"Genoa, ",27,",  AM(CLR),FW  ",34(1),3024,14	,4	,4	,-	,1.6	,81.6,0.1	,6	,7.1,0.7	,0.3	,0.8	,-	,0.3	,0.9	,0.1	,-	,2.3	,1.2	,1.3	,0.3	,1.5	,2.5	,29.0,1.8	,1.1	,0.1	,€30.00m  
https://www.whoscored.com/Players/447309/Show/Julien-Ponceau,Julien Ponceau,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",23,",  AM(C)  ",27(5),2253,3	,2	,5	,-	,1	,87.3,0.3	,-	,6.61,1	,0.6	,0.9	,-	,0.6	,0.7	,-	,-	,1.1	,1.3	,1.1	,0.2	,1.3	,1.5	,35.2,0.4	,1.1	,-	,€3.50m  
https://www.whoscored.com/Players/349888/Show/Chris-F%C3%BChrich,Chris Führich,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",26,",  M(CLR),FW  ",33(1),2595,8	,7	,2	,-	,1.6	,86.0,0.1	,2	,7.15,0.9	,0.2	,0.2	,-	,0.2	,0.6	,-	,-	,1.6	,2.1	,0.3	,0.1	,0.8	,1.6	,36.0,0.7	,0.7	,0.1	,€28.00m  
https://www.whoscored.com/Players/355401/Show/Rayan-A%C3%AFt-Nouri,Rayan Aït-Nouri,https://www.whoscored.com/Teams/161/Show/England-Wolves,"Wolves, ",23,",  D(L),M(L)  ",29(4),2347,2	,1	,7	,-	,0.7	,86.6,0.6	,1	,6.76,2.2	,0.5	,0.8	,0.1	,0.9	,0.6	,0.2	,-	,0.8	,1.9	,1.6	,0.2	,1.7	,1.5	,31.5,0.2	,0.7	,-	,€35.00m  
https://www.whoscored.com/Players/332325/Show/Declan-Rice,Declan Rice,https://www.whoscored.com/Teams/13/Show/England-Arsenal,"Arsenal, ",25,",  D(C),DMC  ",37(1),3232,7	,8	,5	,-	,1.5	,90.7,1	,5	,7.38,2.2	,1.2	,0.9	,0.1	,1.3	,0.7	,0.3	,-	,1.2	,0.6	,0.3	,0.1	,0.6	,0.8	,58.6,0.6	,2.1	,-	,€120.00m  
https://www.whoscored.com/Players/54968/Show/Francesco-Acerbi,Francesco Acerbi,https://www.whoscored.com/Teams/75/Show/Italy-Inter,"Inter, ",36,",  D(C)  ",26(3),2387,3	,1	,1	,-	,0.5	,91.1,2.4	,1	,6.95,0.8	,1.1	,0.7	,0.3	,2.6	,0.1	,0.4	,-	,0.2	,0.1	,0.8	,0.1	,-	,0.1	,60.8,0.1	,3.3	,-	,€3.50m  
https://www.whoscored.com/Players/408962/Show/Manuel-Ugarte,Manuel Ugarte,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",23,",  DMC  ",21(4),1935,-	,2	,5	,-	,0.4	,91.5,0.6	,-	,7.15,3.9	,1.6	,1.8	,0.2	,1	,1.8	,0.2	,-	,0.6	,0.8	,1.1	,-	,1	,1	,53.0,-	,2.4	,0.1	,€45.00m  
https://www.whoscored.com/Players/377219/Show/Giovanni-Gonz%C3%A1lez,Giovanni González,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",29,",  D(CR)  ",27(7),2466,1	,1	,7	,-	,0.4	,77.2,1.1	,2	,6.56,2.1	,0.9	,1.1	,0.1	,1.6	,1.2	,0.1	,-	,0.6	,0.4	,0.6	,0.1	,0.4	,0.5	,29.3,0.4	,2	,-	,€3.00m  
https://www.whoscored.com/Players/97587/Show/Willy-Arnaud-Boly,Willy-Arnaud Boly,https://www.whoscored.com/Teams/174/Show/England-Nottingham-Forest,"Nottingham Forest, ",33,",  D(C)  ",18(2),1443,2	,1	,1	,1	,0.7	,77.1,2.9	,1	,6.94,2.3	,1.3	,1	,0.4	,4.3	,0.9	,1.1	,-	,0.5	,0.2	,0.1	,0.1	,0.2	,0.2	,30.6,-	,1.6	,0.1	,€2.50m  
https://www.whoscored.com/Players/124721/Show/Adrien-Tameze,Adrien Tameze,https://www.whoscored.com/Teams/72/Show/Italy-Torino,"Torino, ",30,",  D(C),M(C)  ",25(4),2155,-	,2	,6	,1	,0.3	,87.9,1.1	,-	,6.52,1.2	,1.6	,0.7	,-	,0.8	,0.7	,0.4	,-	,0.7	,0.4	,0.5	,-	,0.6	,0.7	,42.9,0.1	,1.5	,-	,€5.00m  
https://www.whoscored.com/Players/349699/Show/Ismail-Jakobs,Ismail Jakobs,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",24,",  D(L),M(L)  ",16(6),1467,1	,2	,-	,-	,1	,78.3,1.8	,3	,6.87,2.6	,0.5	,1.1	,0.1	,1.7	,0.8	,0.1	,-	,0.8	,0.5	,0.8	,0.1	,0.3	,1.3	,30.6,0.7	,0.7	,-	,€8.00m
https://www.whoscored.com/Players/112220/Show/Christophe-H%C3%A9relle,Christophe Hérelle,https://www.whoscored.com/Teams/314/Show/France-Metz,"Metz, ",31,",  D(CR)  ",18(1),1620,-	,-	,4	,1	,0.2	,89.3,0.9	,-	,6.4,1.7	,0.9	,0.7	,0.3	,3.5	,0.5	,0.5	,-	,0.1	,0.3	,1.7	,-	,0.1	,0.5	,31.9,0.1	,2.7	,-	,€1.50m  
https://www.whoscored.com/Players/399957/Show/Aster-Vranckx,Aster Vranckx,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",21,",  M(C)  ",12(12),1143,-	,-	,6	,-	,0.2	,86.4,0.7	,-	,6.4,1.3	,0.6	,1.2	,0.1	,1.2	,0.5	,0.3	,-	,0.2	,0.7	,1	,-	,0.5	,0.6	,24.0,0.1	,1.2	,-	,€12.00m  
https://www.whoscored.com/Players/286443/Show/Matthieu-Udol,Matthieu Udol,https://www.whoscored.com/Teams/314/Show/France-Metz,"Metz, ",28,",  D(CL),M(L)  ",30,2700,3	,3	,5	,-	,0.6	,78.1,0.9	,3	,6.92,1.8	,1.7	,0.9	,0.3	,3.1	,0.6	,0.5	,-	,1.1	,0.7	,0.7	,-	,0.4	,0.9	,32.9,0.6	,1.4	,0.1	,€2.50m  
https://www.whoscored.com/Players/327721/Show/Dayot-Upamecano,Dayot Upamecano,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",25,",  D(C)  ",19(6),1765,1	,-	,1	,1	,0.4	,92.7,1.7	,-	,6.62,1.4	,0.8	,0.9	,0.2	,2.1	,0.6	,0.3	,-	,0.2	,0.2	,0.3	,0.1	,0.2	,0.4	,71.8,-	,2.5	,-	,€45.00m  
https://www.whoscored.com/Players/409376/Show/Mykhailo-Mudryk,Mykhailo Mudryk,https://www.whoscored.com/Teams/15/Show/England-Chelsea,"Chelsea, ",23,",  AM(L)  ",18(13),1581,5	,2	,5	,-	,1.1	,76.9,0.2	,-	,6.67,0.7	,0.3	,0.7	,-	,0.2	,0.7	,-	,-	,1	,1.3	,0.9	,-	,0.7	,1.7	,15.4,0.5	,0.5	,0.1	,€35.00m  
https://www.whoscored.com/Players/90548/Show/Pavel-Kader%C3%A1bek,Pavel Kaderábek,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",32,",  D(R),M(LR)  ",28(1),2421,3	,4	,7	,-	,0.7	,71.2,2.1	,-	,6.78,1.1	,0.8	,0.6	,-	,2.1	,0.8	,0.3	,-	,1.3	,0.1	,0.4	,-	,0.4	,0.4	,32.3,0.9	,1	,-	,€3.00m  
https://www.whoscored.com/Players/363069/Show/Joe-Scally,Joe Scally,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",21,",  D(CLR),M(LR)  ",25(6),2238,1	,4	,4	,-	,0.4	,81.9,0.7	,-	,6.43,1.3	,0.6	,0.5	,0.1	,2.3	,0.5	,0.4	,-	,0.5	,0.4	,1.5	,-	,0.7	,0.7	,34.1,0.4	,1.2	,-	,€10.00m  
https://www.whoscored.com/Players/132021/Show/Ihlas-Bebou,Ihlas Bebou,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",30,",  M(CLR),FW  ",16(16),1631,7	,5	,3	,-	,1.2	,74.5,1	,2	,6.65,0.7	,0.4	,0.8	,-	,0.4	,0.3	,0.1	,-	,0.5	,0.8	,0.7	,0.2	,0.8	,2	,13.6,0.2	,0.4	,-	,€4.00m  
https://www.whoscored.com/Players/298733/Show/K%C3%A9vin-N-39-Doram,Kévin N'Doram,https://www.whoscored.com/Teams/314/Show/France-Metz,"Metz, ",28,",  DMC  ",18(5),1605,-	,2	,5	,-	,0.3	,79.0,1	,-	,6.45,1.3	,1.2	,1.3	,0.1	,1.6	,0.9	,0.3	,-	,0.3	,0.2	,1	,-	,0.3	,0.7	,26.3,-	,2.3	,-	,€1.50m
https://www.whoscored.com/Players/330626/Show/%C3%93scar-Melendo,Óscar Melendo,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",26,",  AM(CLR),FW  ",15(11),1128,-	,-	,2	,-	,0.2	,82.0,0.2	,-	,6.15,0.5	,0.2	,0.5	,-	,0.1	,0.3	,-	,-	,0.4	,0.4	,1.4	,-	,0.3	,0.8	,15.2,0.1	,0.6	,0.1	,€2.00m  
https://www.whoscored.com/Players/136279/Show/Roberto-Gagliardini,Roberto Gagliardini,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",30,",  DMC  ",29(4),2368,1	,2	,5	,-	,1.1	,90.6,1.4	,-	,6.67,1.8	,0.9	,0.8	,0.1	,1.1	,0.6	,0.3	,-	,0.6	,0.2	,0.6	,-	,0.4	,0.8	,44.5,-	,2	,-	,€3.00m  
https://www.whoscored.com/Players/339500/Show/Przemyslaw-Frankowski,Przemyslaw Frankowski,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",29,",  D(R),M(CLR)  ",24(6),2196,3	,2	,4	,-	,1	,81.1,0.6	,3	,6.78,2	,0.8	,1.1	,0.1	,1	,1.4	,0.2	,-	,1.3	,0.4	,0.4	,-	,0.5	,1.2	,33.6,0.7	,1.1	,0.1	,€9.00m  
https://www.whoscored.com/Players/115163/Show/Jonas-Hofmann,Jonas Hofmann,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",31,",  D(R),M(CLR),FW  ",26(6),2215,5	,7	,3	,-	,1.9	,84.5,0.1	,2	,7.11,0.6	,0.3	,0.4	,-	,0.1	,0.4	,-	,-	,2.5	,0.6	,0.6	,0.4	,0.5	,1.1	,42.7,0.9	,1.7	,0.1	,€10.00m  
https://www.whoscored.com/Players/323135/Show/Sergi-Guardiola,Sergi Guardiola,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",33,",  FW  ",1(21),477,1	,1	,1	,-	,0.6	,75.9,0.2	,-	,6.21,0.5	,-	,0.8	,-	,0.2	,0.2	,-	,-	,0.2	,0.3	,1	,0.1	,0.5	,0.5	,8.7,0.1	,0.3	,-	,€0.80m
https://www.whoscored.com/Players/381045/Show/Jarrad-Branthwaite,Jarrad Branthwaite,https://www.whoscored.com/Teams/31/Show/England-Everton,"Everton, ",22,",  D(C)  ",35,3117,3	,-	,8	,-	,0.4	,80.1,2.7	,-	,6.9,1.9	,1.4	,0.7	,0.5	,4.5	,0.5	,1	,-	,0.1	,0.1	,0.5	,0.1	,0.1	,0.6	,39.2,-	,2.1	,-	,€42.00m  
https://www.whoscored.com/Players/343435/Show/Ritsu-Doan,Ritsu Doan,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",26,",  M(CLR),FW  ",26(4),2255,7	,2	,2	,-	,1.2	,75.4,0.7	,1	,6.93,1.7	,0.3	,0.9	,-	,0.8	,0.5	,0.1	,-	,1	,1.8	,1.2	,0.1	,1.2	,1.6	,21.4,0.5	,0.5	,0.1	,€18.00m  
https://www.whoscored.com/Players/301243/Show/Pierre-Lees-Melou,Pierre Lees-Melou,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",31,",  M(CLR)  ",29,2521,4	,-	,10	,1	,1.8	,86.5,0.7	,4	,7.22,3.3	,1.5	,1.6	,0.1	,2	,2.8	,0.4	,-	,0.9	,1	,2	,-	,0.4	,1.5	,56.4,0.2	,6.6	,0.1	,€10.00m  
https://www.whoscored.com/Players/356183/Show/Ridle-Baku,Ridle Baku,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",26,",  D(R),M(CR)  ",22(11),2014,1	,-	,4	,-	,0.8	,76.8,0.6	,-	,6.49,1.1	,0.6	,0.7	,0.1	,1.1	,0.8	,-	,-	,0.9	,0.5	,1.1	,0.1	,0.6	,1.5	,26.3,0.4	,1.1	,0.1	,€7.00m  
https://www.whoscored.com/Players/396971/Show/Lewis-Ferguson,Lewis Ferguson,https://www.whoscored.com/Teams/71/Show/Italy-Bologna,"Bologna, ",24,",  M(C)  ",31,2718,6	,3	,8	,-	,1.9	,88.9,1.3	,3	,6.94,1.2	,0.5	,1.7	,-	,0.8	,0.7	,0.3	,-	,1	,0.5	,2.3	,0.1	,0.7	,0.7	,56.3,0.1	,1.2	,0.1	,€24.00m  
https://www.whoscored.com/Players/101017/Show/Jordan-Veretout,Jordan Veretout,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",31,",  M(C)  ",24(5),2184,1	,2	,4	,-	,1.2	,84.0,0.3	,1	,6.69,1.3	,0.4	,0.8	,-	,0.8	,0.7	,0.1	,-	,1.7	,0.3	,0.5	,-	,0.8	,0.8	,41.8,0.9	,2.3	,0.1	,€15.00m  
https://www.whoscored.com/Players/85693/Show/R%C3%A9my-Cabella,Rémy Cabella,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",34,",  M(CLR),FW  ",14(16),1468,2	,2	,-	,-	,1.1	,84.5,0.2	,2	,6.7,1.8	,0.2	,0.5	,-	,0.2	,1.1	,-	,-	,1.1	,0.7	,1.3	,0.1	,0.5	,0.9	,27.6,0.4	,0.6	,-	,€3.50m
https://www.whoscored.com/Players/345957/Show/Ibrahima-Konat%C3%A9,Ibrahima Konaté,https://www.whoscored.com/Teams/26/Show/England-Liverpool,"Liverpool, ",25,",  D(C)  ",17(5),1571,-	,-	,3	,1	,0.5	,88.0,3.5	,-	,6.84,1.6	,0.9	,1.1	,0.8	,2.3	,0.3	,0.5	,-	,0.4	,0.3	,0.6	,-	,0.2	,0.4	,65.9,-	,2.1	,0.1	,€45.00m  
https://www.whoscored.com/Players/141307/Show/Armando-Izzo,Armando Izzo,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",32,",  D(C)  ",20(3),1655,-	,-	,9	,-	,0.2	,91.2,0.9	,-	,6.53,1.2	,1.2	,1.4	,0.2	,2	,0.5	,0.7	,-	,0.3	,-	,1.1	,-	,0.1	,0.4	,53.2,-	,3.3	,-	,€2.50m  
https://www.whoscored.com/Players/137015/Show/James-Maddison,James Maddison,https://www.whoscored.com/Teams/30/Show/England-Tottenham,"Tottenham, ",27,",  AM(CLR)  ",26(2),2155,4	,9	,5	,-	,2.1	,87.4,0.1	,1	,7.17,1.2	,0.5	,0.8	,-	,0.3	,0.5	,0.1	,-	,2.4	,1.1	,2.6	,0.1	,1.2	,1.3	,48.1,0.8	,1.5	,0.3	,€70.00m  
https://www.whoscored.com/Players/101596/Show/Alessandro-Florenzi,Alessandro Florenzi,https://www.whoscored.com/Teams/80/Show/Italy-AC-Milan,"AC Milan, ",33,",  D(LR),M(CLR)  ",19(12),1732,1	,4	,5	,-	,1	,87.5,0.3	,1	,6.68,1.4	,0.6	,0.4	,0.1	,0.6	,0.7	,0.3	,-	,1.5	,-	,0.3	,0.1	,0.2	,0.5	,33.8,1.5	,2.5	,-	,€2.00m  
https://www.whoscored.com/Players/115570/Show/Marcel-Schuhen,Marcel Schuhen,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",31,",  GK  ",31,2790,-	,-	,2	,-	,-	,68.0,0.3	,1	,6.51,-	,0.1	,-	,-	,0.8	,0.1	,-	,-	,-	,-	,0.3	,-	,-	,-	,42.3,-	,9.9	,-	,€800k  
https://www.whoscored.com/Players/427283/Show/Abde-Ezzalzouli,Abde Ezzalzouli,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",22,",  AM(L)  ",6(20),857,1	,-	,1	,-	,1.3	,72.5,0.9	,-	,6.33,0.7	,0.2	,0.3	,-	,0.2	,0.4	,-	,-	,0.2	,0.8	,0.6	,0.2	,1.2	,1.1	,12.0,-	,0.2	,0.1	,€9.00m  
https://www.whoscored.com/Players/330816/Show/Kevin-Danso,Kevin Danso,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",25,",  D(C)  ",30,2656,1	,-	,6	,-	,0.7	,88.1,1.9	,-	,6.78,0.8	,0.8	,0.8	,0.6	,3.8	,0.5	,1	,-	,0.3	,0.4	,1.6	,0.1	,0.3	,0.8	,56.9,-	,2.7	,-	,€25.00m  
https://www.whoscored.com/Players/349184/Show/Raoul-Bellanova,Raoul Bellanova,https://www.whoscored.com/Teams/72/Show/Italy-Torino,"Torino, ",24,",  M(R)  ",36(1),3065,1	,7	,5	,-	,0.9	,85.4,0.8	,1	,6.78,1	,0.4	,0.4	,0.1	,0.8	,0.4	,0.1	,-	,1.4	,1.2	,1.4	,0.1	,0.6	,1.2	,30.3,1.2	,1.5	,-	,€15.00m  
https://www.whoscored.com/Players/403649/Show/Rodrigo-Muniz,Rodrigo Muniz,https://www.whoscored.com/Teams/170/Show/England-Fulham,"Fulham, ",23,",  FW  ",18(8),1598,9	,1	,1	,-	,2.8	,62.1,2.9	,2	,6.79,0.3	,0.2	,0.9	,0.1	,0.8	,0.2	,0.1	,-	,0.7	,0.2	,1.3	,0.2	,1.3	,2.1	,8.4,-	,0.3	,-	,€20.00m  
https://www.whoscored.com/Players/392686/Show/Hugo-Guillam%C3%B3n,Hugo Guillamón,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",24,",  D(C),DMC  ",12(14),1307,1	,-	,6	,-	,0.1	,82.1,0.6	,-	,6.31,0.9	,0.5	,1.4	,-	,0.9	,0.2	,0.1	,-	,0.3	,0.1	,1	,-	,0.3	,0.3	,26.4,-	,2.2	,-	,€8.00m  
https://www.whoscored.com/Players/315227/Show/Erling-Haaland,Erling Haaland,https://www.whoscored.com/Teams/167/Show/England-Man-City,"Man City, ",23,",  FW  ",29(2),2559,27	,5	,1	,-	,3.9	,77.4,1.3	,6	,7.4,0.2	,0.1	,0.6	,-	,0.5	,-	,-	,-	,0.9	,0.4	,1	,0.2	,0.6	,1.3	,12.3,-	,0.1	,-	,€180.00m  
https://www.whoscored.com/Players/404852/Show/James-Trafford,James Trafford,https://www.whoscored.com/Teams/184/Show/England-Burnley,"Burnley, ",21,",  GK  ",28,2520,-	,-	,2	,-	,-	,62.1,0.6	,1	,6.65,0.1	,-	,-	,-	,1.4	,-	,-	,-	,-	,0.1	,0.2	,-	,-	,-	,48.9,-	,6.5	,-	,€18.00m  
https://www.whoscored.com/Players/279839/Show/Yeray-%C3%81lvarez,Yeray Álvarez,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",29,",  D(C)  ",14(5),1156,-	,-	,1	,1	,0.4	,81.1,2.3	,-	,6.56,0.9	,0.6	,0.8	,0.3	,1.7	,0.4	,0.3	,-	,0.2	,0.1	,0.7	,-	,-	,0.4	,37.1,-	,2.6	,0.1	,€8.00m  
https://www.whoscored.com/Players/71757/Show/Christopher-Trimmel,Christopher Trimmel,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",37,",  D(CR),M(R)  ",19(7),1653,-	,2	,2	,1	,0.2	,73.8,1	,1	,6.49,0.9	,0.5	,0.5	,-	,2	,0.8	,0.1	,-	,1.5	,0.2	,0.2	,0.1	,0.2	,0.4	,23.7,1.5	,1.7	,-	,€600k  
https://www.whoscored.com/Players/361969/Show/Lu%C3%ADs-Maximiano,Luís Maximiano,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",25,",  GK  ",33,2970,-	,-	,1	,-	,-	,62.1,0.1	,2	,6.59,-	,-	,-	,-	,0.8	,-	,-	,-	,-	,0.1	,0.1	,-	,-	,-	,33.7,-	,6.1	,-	,€5.00m  
https://www.whoscored.com/Players/243262/Show/David-Soria,David Soria,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",31,",  GK  ",38,3414,-	,-	,3	,-	,-	,48.4,0.1	,2	,6.58,-	,-	,-	,-	,0.8	,0.1	,-	,-	,-	,-	,0.1	,-	,-	,0.1	,30.7,-	,9.8	,-	,€5.00m  
https://www.whoscored.com/Players/291623/Show/Benedikt-Gimber,Benedikt Gimber,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",27,",  D(C),DMC  ",24,2027,1	,1	,9	,-	,0.8	,80.9,2	,1	,6.57,1.7	,0.7	,1.7	,0.5	,4.1	,0.7	,0.7	,1	,0.1	,0.3	,1.1	,-	,0.2	,0.5	,35.0,-	,2.1	,-	,€2.80m  
https://www.whoscored.com/Players/328983/Show/Matt%C3%A9o-Guendouzi,Mattéo Guendouzi,https://www.whoscored.com/Teams/77/Show/Italy-Lazio,"Lazio, ",25,",  M(C)  ",27(6),2371,2	,3	,3	,1	,0.8	,85.5,0.4	,2	,6.5,1	,0.6	,0.8	,-	,0.7	,0.8	,0.2	,-	,0.7	,0.2	,1	,-	,0.4	,0.8	,32.0,0.3	,1.2	,0.1	,€25.00m  
https://www.whoscored.com/Players/362421/Show/Fran-Beltr%C3%A1n,Fran Beltrán,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",25,",  DMC  ",28(5),2437,-	,-	,2	,-	,0.6	,87.4,0.4	,-	,6.4,1.7	,0.5	,0.8	,0.1	,0.9	,1.2	,0.1	,-	,0.5	,0.4	,0.5	,0.1	,0.6	,0.8	,40.7,0.2	,1.3	,0.1	,€6.00m  
https://www.whoscored.com/Players/296119/Show/Suat-Serdar,Suat Serdar,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",27,",  M(CLR)  ",19(6),1665,-	,2	,7	,-	,0.9	,75.0,0.9	,1	,6.59,2	,0.8	,1.6	,-	,1	,0.9	,0.3	,-	,0.7	,0.7	,0.7	,-	,0.5	,0.8	,23.5,0.1	,2.6	,-	,€5.00m  
https://www.whoscored.com/Players/110272/Show/Janik-Haberer,Janik Haberer,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",30,",  M(CLR),FW  ",14(7),1224,1	,1	,7	,-	,0.7	,75.1,1	,-	,6.41,1.7	,0.6	,1	,-	,0.9	,1.1	,0.2	,-	,0.5	,0.4	,0.8	,-	,0.2	,0.8	,24.1,0.2	,0.8	,-	,€3.00m  
https://www.whoscored.com/Players/43105/Show/Joel-Ward,Joel Ward,https://www.whoscored.com/Teams/162/Show/England-Crystal-Palace,"Crystal Palace, ",34,",  D(CLR),DMC,M(R)  ",23(3),1982,-	,1	,4	,-	,0.4	,75.7,1.8	,-	,6.45,1.7	,0.5	,0.8	,0.1	,3.2	,0.7	,0.4	,1	,0.1	,0.3	,0.2	,-	,0.1	,0.5	,30.9,0.1	,1.5	,-	,€1.00m  
https://www.whoscored.com/Players/371012/Show/Brenden-Aaronson,Brenden Aaronson,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",23,",  AM(CLR),FW  ",14(16),1267,2	,2	,1	,1	,0.6	,80.2,0.4	,1	,6.4,1.1	,0.1	,0.5	,-	,0.1	,0.5	,-	,-	,0.7	,1.1	,0.8	,0.2	,1.3	,1.4	,14.5,0.2	,0.3	,-	,€12.00m  
https://www.whoscored.com/Players/408616/Show/Akor-Adams,Akor Adams,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",24,",  FW  ",27(5),2264,8	,1	,2	,-	,2.5	,66.4,1.7	,3	,6.59,0.4	,0.2	,1.2	,-	,0.3	,0.1	,0.1	,-	,0.5	,0.4	,0.7	,0.8	,0.9	,2.1	,11.6,0.1	,0.3	,-	,€10.00m  
https://www.whoscored.com/Players/248411/Show/Yoann-Salmier,Yoann Salmier,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",31,",  D(CR)  ",18(2),1570,1	,1	,3	,-	,0.5	,80.6,1.5	,-	,6.59,1.1	,1.1	,0.9	,0.4	,2.8	,0.4	,0.8	,1	,0.3	,0.3	,0.5	,0.2	,0.2	,0.5	,34.9,0.1	,2.2	,-	,€1.50m  
https://www.whoscored.com/Players/69877/Show/Adam-Smith,Adam Smith,https://www.whoscored.com/Teams/183/Show/England-Bournemouth,"Bournemouth, ",33,",  D(LR),M(LR)  ",25(3),2158,-	,2	,6	,-	,0.1	,77.1,0.7	,-	,6.51,1.3	,0.8	,1.1	,0.3	,1.8	,0.7	,0.4	,-	,0.6	,0.1	,0.8	,-	,0.3	,0.5	,27.4,0.6	,0.8	,0.1	,€1.00m  
https://www.whoscored.com/Players/236333/Show/Klaus-Gjasula,Klaus Gjasula,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",34,",  D(C),DMC  ",17(5),1367,-	,-	,7	,1	,0.4	,83.2,1.5	,-	,6.29,2	,0.9	,1	,0.1	,1.7	,0.6	,0.6	,-	,0.3	,0.1	,0.5	,-	,0.3	,0.3	,33.5,0.1	,3	,-	,€0.40m
https://www.whoscored.com/Players/392361/Show/Azzedine-Ounahi,Azzedine Ounahi,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",24,",  AM(CR)  ",15(6),1215,2	,-	,3	,-	,0.8	,90.6,0.1	,1	,6.48,1.2	,0.5	,0.7	,-	,0.3	,1	,-	,-	,0.7	,0.4	,1.1	,-	,0.8	,1	,37.6,0.2	,1	,-	,€12.00m  
https://www.whoscored.com/Players/425018/Show/Moritz-Jenz,Moritz Jenz,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",25,",  D(C)  ",21(1),1747,-	,1	,5	,1	,0.3	,88.3,2.2	,-	,6.57,1.5	,1.2	,1.2	,0.7	,4.1	,0.3	,0.8	,1	,0.2	,-	,0.1	,-	,0.1	,0.3	,48.4,-	,1.6	,-	,€7.50m  
https://www.whoscored.com/Players/236552/Show/Jonathan-Gradit,Jonathan Gradit,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",31,",  D(CR)  ",26,2122,1	,-	,9	,1	,0.2	,86.5,2.2	,1	,6.71,1.2	,1.4	,1.2	,0.1	,2.2	,0.6	,0.7	,-	,0.2	,0.2	,1	,-	,0.3	,0.4	,52.3,0.1	,2.8	,-	,€4.50m  
https://www.whoscored.com/Players/393039/Show/Lazar-Samardzic,Lazar Samardzic,https://www.whoscored.com/Teams/86/Show/Italy-Udinese,"Udinese, ",22,",  AM(C)  ",28(6),2381,6	,2	,3	,-	,1.7	,81.0,0.4	,3	,6.88,1.2	,0.3	,0.9	,-	,0.6	,0.7	,0.2	,-	,1.8	,1.4	,0.5	,-	,0.6	,1.6	,24.6,1.2	,1.7	,0.1	,€20.00m  
