Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/142318/Show/Julian-Weigl,Julian Weigl,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",28,",  D(C),DMC  ",31,2766	,2	,3	,10	,-	,0.6	,89.3	,0.8	,-	,6.77
https://www.whoscored.com/Players/84919/Show/Michael-Gregoritsch,Michael Gregoritsch,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",30,",  AM(CR),FW  ",19(13),1686	,7	,4	,2	,-	,2.3	,62.3	,2.8	,4	,6.77
https://www.whoscored.com/Players/108919/Show/Maximilian-Arnold,Maximilian Arnold,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",30,",  M(CR)  ",27(3),2504	,2	,1	,9	,-	,1.1	,85.5	,0.5	,1	,6.76
https://www.whoscored.com/Players/238903/Show/Ellyes-Skhiri,Ellyes Skhiri,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",29,",  DMC  ",24(3),2170	,2	,1	,1	,-	,0.7	,84.4	,1.1	,-	,6.76
https://www.whoscored.com/Players/422885/Show/Mathys-Tel,Mathys Tel,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",19,",  Forward  ",6(24),1031	,7	,5	,2	,-	,1.4	,85	,0.5	,-	,6.76
https://www.whoscored.com/Players/243565/Show/Patrik-Schick,Patrik Schick,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",28,",  AM(R),FW  ",12(8),1065	,7	,-	,1	,-	,2	,79.8	,1.2	,1	,6.76
https://www.whoscored.com/Players/243534/Show/Nico-Elvedi,Nico Elvedi,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",27,",  D(CLR)  ",28(2),2485	,2	,1	,5	,-	,0.6	,88.8	,2.5	,-	,6.76
https://www.whoscored.com/Players/115375/Show/Rapha%C3%ABl-Guerreiro,Raphaël Guerreiro,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",30,",  D(L),M(CL)  ",13(7),1194	,3	,-	,2	,-	,0.9	,88.6	,0.1	,1	,6.76
https://www.whoscored.com/Players/377280/Show/Jens-Stage,Jens Stage,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",27,",  M(C)  ",26(4),2333	,3	,1	,5	,1	,1.3	,75	,2.2	,-	,6.75
https://www.whoscored.com/Players/408357/Show/Eren-Dink%C3%A7i,Eren Dinkçi,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",22,",  AM(CR)  ",33,2677	,10	,4	,8	,-	,1.5	,65.4	,0.4	,1	,6.75
https://www.whoscored.com/Players/363037/Show/Jonathan-Burkardt,Jonathan Burkardt,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",23,",  AM(CR),FW  ",18(3),1542	,8	,2	,2	,-	,2	,72	,0.7	,1	,6.75
https://www.whoscored.com/Players/248010/Show/Konrad-Laimer,Konrad Laimer,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",27,",  D(R),M(CR)  ",18(11),1770	,-	,3	,3	,-	,0.6	,90.2	,0.4	,-	,6.75
https://www.whoscored.com/Players/142959/Show/Lee-Jae-Sung,Lee Jae-Sung,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",31,",  AM(CLR),FW  ",24(5),2128	,6	,3	,6	,-	,1.3	,79.5	,1.2	,1	,6.75
https://www.whoscored.com/Players/404832/Show/Piero-Hincapi%C3%A9,Piero Hincapié,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",22,",  D(CL),M(L)  ",16(10),1484	,1	,2	,2	,-	,0.7	,91.8	,1.4	,-	,6.74
https://www.whoscored.com/Players/355705/Show/Iago,Iago,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",27,",  D(L),M(L)  ",18(5),1625	,1	,1	,4	,-	,0.8	,76.2	,0.9	,1	,6.74
https://www.whoscored.com/Players/432378/Show/Willian-Pacho,Willian Pacho,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",22,",  D(C)  ",33,2970	,-	,2	,7	,-	,0.3	,84.9	,1.6	,1	,6.74
https://www.whoscored.com/Players/401014/Show/Rocco-Reitz,Rocco Reitz,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",22,",  M(C)  ",24(10),2142	,6	,3	,2	,-	,1	,76.2	,0.4	,1	,6.74
https://www.whoscored.com/Players/481079/Show/Aleksandar-Pavlovic,Aleksandar Pavlovic,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",20,",  DMC  ",14(5),1231	,2	,2	,6	,-	,0.4	,93.6	,0.5	,-	,6.73
https://www.whoscored.com/Players/322881/Show/Moritz-Nicolas,Moritz Nicolas,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",26,",  GK  ",27,2430	,-	,-	,2	,-	,-	,74.9	,0.4	,2	,6.73
https://www.whoscored.com/Players/366558/Show/Tuta,Tuta,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",25,",  D(C)  ",30,2608	,1	,2	,1	,2	,0.6	,85.1	,1.7	,-	,6.73
https://www.whoscored.com/Players/404336/Show/Eric-Martel,Eric Martel,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",22,",  DMC  ",29(1),2464	,1	,1	,6	,-	,0.9	,82.5	,2.4	,1	,6.73
https://www.whoscored.com/Players/303076/Show/Danilho-Doekhi,Danilho Doekhi,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",26,",  D(C)  ",24,2160	,2	,-	,2	,-	,0.7	,80.8	,2.3	,1	,6.72
https://www.whoscored.com/Players/401130/Show/Maxence-Lacroix,Maxence Lacroix,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",24,",  D(C)  ",27(1),2365	,4	,1	,3	,3	,0.4	,85.2	,2.3	,-	,6.71
https://www.whoscored.com/Players/383847/Show/Romano-Schmid,Romano Schmid,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",24,",  AM(CLR),FW  ",30(3),2617	,4	,6	,5	,-	,1.2	,80	,0.7	,4	,6.71
https://www.whoscored.com/Players/356743/Show/Ozan-Kabak,Ozan Kabak,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",24,",  D(C)  ",28,2293	,4	,1	,9	,1	,0.7	,85.5	,2.5	,1	,6.71
https://www.whoscored.com/Players/369570/Show/Manu-Kon%C3%A9,Manu Koné,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",23,",  DMC  ",18(4),1567	,1	,-	,4	,1	,1.1	,85.4	,1	,-	,6.70
https://www.whoscored.com/Players/127656/Show/Ivan-Ordets,Ivan Ordets,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",32,",  D(C)  ",21(3),1879	,1	,-	,4	,-	,0.7	,72.8	,5.7	,-	,6.70
https://www.whoscored.com/Players/401079/Show/Jan-Sch%C3%B6ppner,Jan Schöppner,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",25,",  M(C)  ",23(3),2002	,2	,2	,3	,-	,0.7	,67.1	,1.5	,-	,6.70
https://www.whoscored.com/Players/369525/Show/Ko-Itakura,Ko Itakura,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",27,",  D(C),DMC  ",18(2),1599	,3	,-	,9	,-	,1.1	,88.1	,1.9	,-	,6.70
https://www.whoscored.com/Players/436425/Show/Jamie-Bynoe-Gittens,Jamie Bynoe-Gittens,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",19,",  AM(L)  ",14(11),1061	,1	,4	,1	,-	,1.7	,80.3	,0.2	,1	,6.70
https://www.whoscored.com/Players/321145/Show/Anthony-Caci,Anthony Caci,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",27,",  D(CLR),M(LR)  ",29(2),2493	,2	,3	,8	,-	,1	,77.1	,0.9	,1	,6.70
https://www.whoscored.com/Players/136812/Show/Kevin-M%C3%BCller,Kevin Müller,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",33,",  GK  ",34,3060	,-	,-	,1	,-	,-	,71.8	,0.1	,-	,6.70
https://www.whoscored.com/Players/320002/Show/Felix-Uduokhai,Felix Uduokhai,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",26,",  D(C)  ",33,2923	,2	,-	,3	,1	,0.4	,81.7	,3.4	,1	,6.69
https://www.whoscored.com/Players/444725/Show/Far%C3%A8s-Cha%C3%AFbi,Farès Chaïbi,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",21,",  AM(CL),FW  ",21(7),1924	,2	,4	,2	,-	,1.4	,72.8	,0.4	,1	,6.69
https://www.whoscored.com/Players/386262/Show/Niels-Nkounkou,Niels Nkounkou,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",23,",  D(L),M(L)  ",13(16),1304	,3	,2	,3	,1	,0.8	,73.8	,0.6	,2	,6.69
https://www.whoscored.com/Players/90982/Show/Nicolas-H%C3%B6fler,Nicolas Höfler,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",34,",  D(C),DMC  ",26(2),2333	,1	,1	,10	,1	,0.6	,85.7	,1.9	,1	,6.68
https://www.whoscored.com/Players/320374/Show/Matthijs-de-Ligt,Matthijs de Ligt,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",24,",  D(C)  ",16(6),1391	,2	,-	,5	,-	,0.6	,94	,1.9	,-	,6.68
https://www.whoscored.com/Players/124021/Show/Phillipp-Mwene,Phillipp Mwene,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",30,",  D(LR),M(LR)  ",23,2004	,1	,2	,4	,1	,1	,74.5	,0.8	,-	,6.68
https://www.whoscored.com/Players/276205/Show/Robin-Koch,Robin Koch,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",27,",  D(C),DMC  ",31,2740	,2	,-	,10	,-	,0.8	,88.2	,2.7	,1	,6.68
https://www.whoscored.com/Players/363652/Show/Joakim-M%C3%A6hle,Joakim Mæhle,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",27,",  D(LR),M(LR)  ",27(3),2455	,2	,3	,5	,-	,0.7	,82.4	,0.7	,-	,6.68
https://www.whoscored.com/Players/322087/Show/Fredrik-Jensen,Fredrik Jensen,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",26,",  AM(CLR),FW  ",18(4),1352	,2	,4	,1	,-	,0.6	,69.4	,1.1	,-	,6.68
https://www.whoscored.com/Players/115230/Show/Kevin-Mbabu,Kevin Mbabu,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",29,",  D(R),M(R)  ",22(3),2049	,-	,2	,5	,-	,0.2	,70.9	,1.1	,1	,6.67
https://www.whoscored.com/Players/137852/Show/Davie-Selke,Davie Selke,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",29,",  FW  ",16(3),1274	,6	,-	,3	,-	,1.7	,62.9	,3.7	,2	,6.67
https://www.whoscored.com/Players/104899/Show/John-Anthony-Brooks,John Anthony Brooks,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",31,",  D(C)  ",18(3),1541	,2	,-	,6	,1	,0.5	,83	,2.2	,-	,6.67
https://www.whoscored.com/Players/110182/Show/Matthias-Ginter,Matthias Ginter,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",30,",  D(CR),DMC  ",22(1),1918	,-	,2	,3	,-	,0.3	,84.4	,2.3	,-	,6.67
https://www.whoscored.com/Players/97351/Show/Jeffrey-Gouweleeuw,Jeffrey Gouweleeuw,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",32,",  D(C)  ",29(1),2595	,1	,-	,7	,-	,0.8	,78.3	,1.8	,1	,6.67
https://www.whoscored.com/Players/285654/Show/Tim-Skarke,Tim Skarke,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",27,",  AM(CLR),FW  ",29(1),2418	,8	,-	,7	,-	,2.3	,79.2	,0.4	,1	,6.65
https://www.whoscored.com/Players/369887/Show/Lovro-Majer,Lovro Majer,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",26,",  AM(CR)  ",25(7),2121	,5	,5	,5	,-	,1.2	,78.1	,0.4	,3	,6.65
https://www.whoscored.com/Players/132021/Show/Ihlas-Bebou,Ihlas Bebou,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",30,",  M(CLR),FW  ",16(16),1631	,7	,5	,3	,-	,1.2	,74.5	,1	,2	,6.65
https://www.whoscored.com/Players/260770/Show/Alexander-N%C3%BCbel,Alexander Nübel,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",27,",  GK  ",30,2700	,-	,-	,1	,-	,-	,80.1	,0.4	,1	,6.64
https://www.whoscored.com/Players/296499/Show/Florian-Kainz,Florian Kainz,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",31,",  M(CLR)  ",29(4),2212	,5	,4	,4	,-	,0.8	,75.6	,0.5	,1	,6.64
https://www.whoscored.com/Players/260812/Show/Jordan-Siebatcheu,Jordan Siebatcheu,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",28,",  FW  ",18(7),1441	,5	,3	,2	,-	,1.4	,78.6	,1.9	,1	,6.64
https://www.whoscored.com/Players/109478/Show/Philipp-Hofmann,Philipp Hofmann,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",31,",  FW  ",18(11),1578	,4	,2	,1	,-	,1.3	,64.7	,3.8	,1	,6.64
https://www.whoscored.com/Players/333350/Show/Arne-Maier,Arne Maier,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",25,",  M(CR)  ",10(12),1000	,2	,4	,-	,-	,1	,83.5	,0.3	,2	,6.63
https://www.whoscored.com/Players/282348/Show/Mattias-Svanberg,Mattias Svanberg,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",25,",  M(CLR)  ",20(5),1727	,1	,3	,8	,-	,1.7	,75.2	,0.8	,-	,6.63
https://www.whoscored.com/Players/379171/Show/Fabian-N%C3%BCrnberger,Fabian Nürnberger,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",24,",  D(L),M(CL)  ",17(4),1519	,1	,1	,2	,-	,0.9	,83.3	,0.6	,1	,6.63
https://www.whoscored.com/Players/361852/Show/Diogo-Leite,Diogo Leite,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",25,",  D(C)  ",31(1),2708	,-	,-	,6	,-	,0.4	,80.5	,2.2	,-	,6.63
https://www.whoscored.com/Players/141231/Show/Pascal-Stenzel,Pascal Stenzel,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",28,",  D(CR),M(R)  ",14(9),1092	,-	,5	,1	,1	,0.6	,88.2	,0.4	,1	,6.62
https://www.whoscored.com/Players/327721/Show/Dayot-Upamecano,Dayot Upamecano,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",25,",  D(C)  ",19(6),1765	,1	,-	,1	,1	,0.4	,92.7	,1.7	,-	,6.62
https://www.whoscored.com/Players/90113/Show/Anthony-Losilla,Anthony Losilla,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",38,",  D(C),DMC  ",31,2588	,1	,2	,10	,-	,0.9	,72.7	,2.7	,-	,6.62
https://www.whoscored.com/Players/395472/Show/Nathan-Tella,Nathan Tella,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",25,",  M(CLR),FW  ",8(16),811	,5	,2	,2	,-	,0.9	,83.2	,0.2	,1	,6.62
https://www.whoscored.com/Players/132943/Show/Yussuf-Poulsen,Yussuf Poulsen,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",30,",  AM(CR),FW  ",12(16),1213	,5	,2	,-	,-	,1	,72.1	,0.7	,-	,6.62
https://www.whoscored.com/Players/428308/Show/Noah-Atubolu,Noah Atubolu,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",22,",  GK  ",34,3060	,-	,-	,-	,-	,-	,67	,0.2	,2	,6.62
https://www.whoscored.com/Players/254557/Show/Maximilian-Eggestein,Maximilian Eggestein,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",27,",  M(CR)  ",33,2919	,1	,1	,6	,-	,1.2	,82.1	,1.5	,-	,6.61
https://www.whoscored.com/Players/129983/Show/Niklas-S%C3%BCle,Niklas Süle,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",28,",  D(CR)  ",14(9),1510	,1	,-	,-	,-	,0.3	,93.2	,1	,-	,6.61
https://www.whoscored.com/Players/394888/Show/Luca-Netz,Luca Netz,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",21,",  D(L),M(L)  ",25(5),2233	,-	,4	,2	,-	,0.6	,80.3	,1.2	,-	,6.61
https://www.whoscored.com/Players/285642/Show/Marvin-Mehlem,Marvin Mehlem,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",26,",  M(CL)  ",19(1),1490	,3	,2	,3	,-	,1.2	,78.2	,0.7	,1	,6.61
https://www.whoscored.com/Players/111306/Show/Lukas-K%C3%BCbler,Lukas Kübler,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",31,",  D(CLR),M(R)  ",22(4),1853	,1	,-	,7	,-	,0.3	,79.5	,1.3	,-	,6.61
https://www.whoscored.com/Players/319448/Show/Florian-Neuhaus,Florian Neuhaus,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",27,",  M(C)  ",15(10),1226	,4	,2	,4	,-	,1.6	,83.5	,0.3	,1	,6.61
https://www.whoscored.com/Players/128289/Show/Manuel-Riemann,Manuel Riemann,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",35,",  GK  ",33,2970	,-	,-	,5	,-	,-	,58.3	,0.4	,2	,6.61
https://www.whoscored.com/Players/245634/Show/Robin-Zentner,Robin Zentner,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",29,",  GK  ",30,2700	,-	,-	,3	,-	,-	,58.5	,0.3	,2	,6.60
https://www.whoscored.com/Players/400876/Show/Luca-Pfeiffer,Luca Pfeiffer,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",27,",  AM(C),FW  ",20(4),1628	,1	,3	,3	,-	,2	,71.4	,2.4	,-	,6.60
https://www.whoscored.com/Players/243889/Show/Roland-Sallai,Roland Sallai,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",27,",  M(CLR),FW  ",22(5),1852	,3	,-	,6	,-	,2.1	,78	,1.1	,-	,6.60
https://www.whoscored.com/Players/353985/Show/Finn-Dahmen,Finn Dahmen,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",26,",  GK  ",31,2790	,-	,-	,4	,-	,-	,74.9	,0.2	,2	,6.59
https://www.whoscored.com/Players/226599/Show/Maximilian-Wittek,Maximilian Wittek,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",28,",  D(L),M(LR)  ",13(8),1070	,3	,1	,4	,-	,1.2	,64.7	,0.8	,1	,6.59
https://www.whoscored.com/Players/80382/Show/Mario-G%C3%B6tze,Mario Götze,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",32,",  M(CLR),FW  ",23(7),2077	,3	,2	,3	,1	,0.4	,81.7	,0.3	,2	,6.59
https://www.whoscored.com/Players/420405/Show/Senne-Lynen,Senne Lynen,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",25,",  DMC  ",20(12),1795	,-	,3	,6	,-	,0.4	,82.9	,0.4	,-	,6.59
https://www.whoscored.com/Players/367783/Show/Felix-Nmecha,Felix Nmecha,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",23,",  M(C)  ",10(10),1016	,1	,2	,3	,-	,1.2	,84.1	,1.1	,-	,6.59
https://www.whoscored.com/Players/369687/Show/Andr%C3%A1s-Sch%C3%A4fer,András Schäfer,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",25,",  M(C)  ",14(6),1219	,1	,2	,1	,1	,1.1	,76.5	,1.1	,1	,6.58
https://www.whoscored.com/Players/278125/Show/Grischa-Pr%C3%B6mel,Grischa Prömel,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",29,",  M(C)  ",27(1),2149	,4	,5	,8	,1	,0.9	,82.4	,0.6	,1	,6.58
https://www.whoscored.com/Players/438066/Show/Justin-Njinmah,Justin Njinmah,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",23,",  FW  ",10(14),1013	,6	,2	,1	,-	,1.4	,69.8	,0.3	,1	,6.58
https://www.whoscored.com/Players/415172/Show/Castello-Lukeba,Castello Lukeba,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",21,",  D(C)  ",24(8),2186	,1	,-	,3	,-	,0.2	,91.7	,1	,-	,6.57
https://www.whoscored.com/Players/379190/Show/Felix-Agu,Felix Agu,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",24,",  D(LR),M(LR)  ",19(5),1623	,-	,-	,2	,-	,0.5	,74.6	,0.7	,-	,6.57
https://www.whoscored.com/Players/291623/Show/Benedikt-Gimber,Benedikt Gimber,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",27,",  D(C),DMC  ",24,2027	,1	,1	,9	,-	,0.8	,80.9	,2	,1	,6.57
https://www.whoscored.com/Players/425018/Show/Moritz-Jenz,Moritz Jenz,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",25,",  D(C)  ",21(1),1747	,-	,1	,5	,1	,0.3	,88.3	,2.2	,-	,6.57
https://www.whoscored.com/Players/103622/Show/Silvan-Widmer,Silvan Widmer,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",31,",  D(CR),M(R)  ",13(7),1246	,1	,3	,4	,-	,0.7	,76.9	,1	,-	,6.57
https://www.whoscored.com/Players/115565/Show/Anthony-Jung,Anthony Jung,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",32,",  D(CL),M(L)  ",30(1),2584	,1	,-	,4	,1	,0.2	,87.8	,1.4	,-	,6.56
https://www.whoscored.com/Players/374989/Show/Silas-Katompa-Mvumpa,Silas Katompa Mvumpa,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",25,",  M(CLR),FW  ",8(19),890	,5	,2	,-	,-	,0.9	,82.7	,0.2	,1	,6.55
https://www.whoscored.com/Players/422716/Show/Patrick-Osterhage,Patrick Osterhage,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",24,",  DMC  ",21(3),1864	,2	,1	,5	,-	,0.9	,80.4	,1.1	,-	,6.55
https://www.whoscored.com/Players/110165/Show/Dominik-Kohr,Dominik Kohr,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",30,",  D(C),DMC  ",27(4),2190	,1	,-	,13	,1	,0.8	,76.8	,1.4	,-	,6.55
https://www.whoscored.com/Players/352891/Show/Lennard-Maloney,Lennard Maloney,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",24,",  D(C),DMC  ",27(2),2294	,1	,1	,1	,-	,0.5	,74.5	,2.4	,-	,6.55
https://www.whoscored.com/Players/271603/Show/Josip-Juranovic,Josip Juranovic,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",28,",  D(LR),M(R)  ",14(7),1291	,-	,2	,4	,-	,0.6	,77.1	,0.1	,-	,6.55
https://www.whoscored.com/Players/130123/Show/Robert-Skov,Robert Skov,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",28,",  D(L),M(LR)  ",14(11),1265	,3	,4	,2	,-	,1.3	,78.3	,0.5	,1	,6.55
https://www.whoscored.com/Players/354241/Show/Josha-Vagnoman,Josha Vagnoman,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",23,",  D(LR),M(R)  ",12(6),1183	,2	,2	,2	,-	,0.9	,85.7	,0.4	,-	,6.54
https://www.whoscored.com/Players/389376/Show/Jan-Thielmann,Jan Thielmann,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",22,",  D(R),M(CLR),FW  ",20(2),1590	,1	,-	,4	,1	,1.7	,69.4	,1	,-	,6.54
https://www.whoscored.com/Players/100591/Show/Robin-Knoche,Robin Knoche,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",32,",  D(C)  ",20(4),1917	,1	,-	,1	,-	,0.3	,81.1	,2	,-	,6.54
https://www.whoscored.com/Players/485191/Show/Omar-Traor%C3%A9,Omar Traoré,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",26,",  D(R)  ",29(2),2478	,-	,2	,5	,-	,0.4	,74.1	,0.5	,-	,6.54
https://www.whoscored.com/Players/148484/Show/Luca-Waldschmidt,Luca Waldschmidt,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",28,",  AM(CLR),FW  ",14(8),1151	,3	,-	,-	,-	,2	,77.6	,0.4	,1	,6.54
https://www.whoscored.com/Players/249897/Show/Marvin-Schw%C3%A4be,Marvin Schwäbe,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",29,",  GK  ",34,3060	,-	,-	,-	,-	,-	,76.6	,0.1	,-	,6.54
https://www.whoscored.com/Players/308056/Show/Matthias-Bader,Matthias Bader,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",27,",  D(R),M(R)  ",21(3),1810	,1	,2	,1	,-	,0.7	,74.3	,0.5	,1	,6.54
https://www.whoscored.com/Players/379252/Show/Jamie-Leweling,Jamie Leweling,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",23,",  M(CR),FW  ",17(17),1523	,4	,4	,3	,-	,1.3	,82.5	,0.1	,-	,6.53
